'ATP1B1','CDCA4','CLIC4','CNDP2','CRYZ','GATA3','GLRX','HOMER2','HSD17B11','IGFBP3','MTA1','PAX8','PROS1','SCYL3','SFN','SGCB','SLC37A4','SPDEF','SPP1','TFAP2A','TNIP1','USP7','XBP1','ZNF395','GAPDH',Class
600.35,1.619,243.29,543.19,63.189,0.59041,37.411,1.6041,38.751,645.61,7.5762,13.884,38.015,2.8217,0.096158,34.319,48.57,0,1025.2,0.11001,146.94,21.167,69.231,109.96,2034.5,KIRC
420.32,1.5515,257.37,537.76,95.026,0.87619,54.622,0.49645,28.427,1623.7,7.582,20.156,43.991,2.8802,0.90947,30.278,70.341,0,2587.8,0.068206,162.1,15.286,49.97,106.26,2172.3,KIRC
858.58,1.0574,191.71,218.19,84.212,18.725,77.024,2.5462,37.729,32.705,7.5322,27.652,29.976,3.7595,0.40477,26.393,73.386,0.01483,1246,5.2553,47.144,20.772,52.858,12.379,862.33,KIRC
252.83,2.876,167.88,196.74,32.055,17.116,13.025,2.0299,19.057,201.91,15.463,21.061,22.705,3.184,5.4556,26.441,26.014,0.010918,404.14,16.706,86.692,25.527,58.724,105.31,1566.3,KIRC
239.65,1.1598,238.77,444.14,90.691,0.79721,60.436,0.16452,25.689,458.17,3.5436,9.6305,46.523,1.7825,0.98577,60.892,70.766,0,376.86,2.5559,121.73,17.85,80.469,69.196,1705.7,KIRC
1338.7,1.5792,85.296,173.28,106.47,28.721,25.815,1.8954,12.136,46.722,10.317,94.428,5.9459,4.8671,0.70248,16.73,16.363,0,824.74,6.0265,62.439,28.342,54.286,12.534,701.72,KIRC
557.24,1.6043,308.74,303.95,100.43,1.2293,53.322,0.5051,26.36,643.89,6.6496,21.465,28.595,2.2479,4.0115,36.161,99.104,0.010615,1450.6,0.71139,153.89,18.836,51.968,79.87,2519.6,KIRC
594.42,1.6603,423.97,581.38,138.98,0.54378,85.71,0.50273,44.369,1338.2,13.617,32.522,41.451,2.4877,1.2039,62.769,100.19,0.0045751,689.23,0.073263,136.05,25.802,122.61,60.035,2781.9,KIRC
249.84,3.4,133.52,127.05,43.526,7.1357,18.461,0.95053,28.085,2183.9,16.196,12.309,25.183,3.4526,8.25,26.358,21.839,0.025362,424.42,13.252,103.63,23.757,58.083,80.896,2280.6,KIRC
631.11,0.95778,845.93,58.988,156.67,0.48834,109.75,0.11791,144.85,1029.8,0.90706,4.0211,140.21,1.6721,0.093453,55.226,11.542,0,1351.5,4.142,10.406,17.333,130.86,19.801,542.23,KIRC
414.02,3.004,281.56,501.63,67.866,0.59235,26.277,2.1024,40.381,901.38,12.905,11.751,55.926,3.9078,0.047609,48.946,63.158,0.0097183,296.19,0.095102,184.77,22.002,45.294,100.61,2024.7,KIRC
497.37,3.818,70.359,170.96,65.215,0.57901,145.44,1.9637,30.403,77.661,7.9837,9.4964,104.11,2.5303,3.3148,40.604,103.15,0.022092,1949.3,0.15461,51.585,28.396,88.401,3.6942,2470.8,KIRC
826.24,1.7874,304.56,720.49,130.83,0.40894,62.431,0.19484,49.379,1077.9,6.0575,22.363,78.257,3.1635,0.36062,46.586,130.13,0.016102,1238.6,0.90089,108.5,20.579,103.74,93.467,2845.1,KIRC
935,1.3968,263.53,1014.4,149.63,0.2973,69.494,0.25094,56.71,311.88,5.9578,34.104,68.611,1.9598,0.41629,45.738,94.203,0.0059483,1220.7,0.16934,133.58,23.925,63.105,69.139,4092.8,KIRC
468.22,1.6079,326.14,539.61,59.949,0.18026,45.711,0.27239,44.412,1035.5,6.372,26.335,74.585,4.9512,0.24499,40.522,95.123,0.0060355,862.81,0.07875,96.994,19.228,59.576,108.66,2535,KIRC
700.64,2.0046,313.79,481.33,102.42,0.55877,37.096,0.13977,40.192,1932.3,9.9385,20.571,39.936,3.4025,0.22542,47.249,89.69,0.018582,395.61,0.088168,100.96,23.59,74.149,89.645,1933,KIRC
423.72,3.3964,49.3,151.73,48.416,0.9792,20.055,0.26735,24.043,1615.6,13.911,28.331,24.692,3.2957,9.0856,17.004,81.54,0.069141,47.356,1.7874,87.681,11.191,70.448,52.199,2888,KIRC
1118.9,2.3807,650.76,223.48,326.65,0.68793,140.9,0.13156,69.593,969.51,2.0391,7.9923,93.239,4.4561,0.15641,100.72,32.213,0,801.56,0.11598,32.358,19.732,140.45,74.512,740.63,KIRC
436.59,3.2723,214.22,267.13,91.731,2.0735,42.921,0.21297,33.054,748.26,19.703,42.866,38.11,2.9973,0.67575,37.792,80.877,0.037425,155.49,0.12874,130.02,22.841,67.742,65.306,1466.5,KIRC
694.17,2.361,325.15,418.3,167.04,0.23068,93.731,0.19221,55.129,534.31,13.071,28.37,44.003,2.6094,0.099717,63.041,156.74,0.01781,348.08,0.12676,168.76,12.665,112.89,59.076,3667.8,KIRC
283.37,2.162,141.76,304.47,89.986,0.74615,67.877,0.12889,37.632,2489.3,11.257,15.015,64.79,1.6983,0.42628,31.092,67.551,0.029858,355.07,1.0306,117.29,10.729,54.31,89.631,3354.2,KIRC
236.39,3.3512,363.47,311.09,173.56,0.54561,141.31,0.45878,75.331,403.12,11.884,20.836,38.049,3.1843,0.41609,55.887,131.24,0.030061,776.52,0.049524,116.05,6.8499,101.04,74.387,4238.7,KIRC
649.5,1.2367,284.97,249.73,141.48,6.2084,155.83,2.5935,47.583,27.327,5.3057,26.082,25.237,2.7177,0.9416,23.697,79.738,0,1285.1,1.6898,50.993,11.454,70.219,10.695,1142.8,KIRC
388.28,0.903,31.697,77.998,3.3577,3.4355,38.965,1.6392,21.939,104.88,5.6993,38.225,3.1252,1.8454,2.1998,6.9174,12.057,0.28274,52.663,0.67729,46.853,28.223,82.185,11.896,848.68,KIRC
560.84,2.833,177.2,121.95,80.475,7.4719,36.403,2.4313,30.514,45.569,8.0267,25.546,43.025,2.9783,12.342,22.714,25.493,0.14819,1158.6,2.1777,47.21,16.599,111.84,12.258,662.29,KIRC
187.85,2.5626,108.58,59.659,40.225,0.25519,104.12,0.3866,22.971,883.84,10.603,8.405,68.792,1.8073,0.33487,19.44,36.92,0.02111,1060,0.14189,82.089,15.266,109.19,149.3,3175.5,KIRC
383.78,1.1627,254.79,232.07,68.1,0.20881,46.747,1.8635,26.616,350.66,7.1196,42.915,30.402,1.8053,2.2094,22.379,54.48,0.047701,1989.4,0.066869,48.624,16.277,36.785,15.176,2894.9,KIRC
573.6,1.627,334.97,224.51,150.51,9.7618,103.2,1.8244,67.556,17.592,3.9593,18.225,46.487,2.6966,1.0998,29.129,61.962,0,1815.4,1.4096,36.709,13.463,83.019,10.634,1039.8,KIRC
314.44,2.0437,206.61,297.38,87.267,1.4317,65.005,0.63174,39.518,770.04,13.06,14.126,90.728,2.8196,0.11904,33.314,67.371,0.25108,703.1,0.25699,100.95,14.033,43.559,136.72,3873.9,KIRC
515.93,2.1393,297.43,760.88,64.826,0.6205,47.638,0.62798,34.5,476.81,7.7106,23.086,211.44,2.4275,4.0103,19.783,69.89,0.027432,1354.5,2.6591,91.86,15.005,83.908,72.279,4150.8,KIRC
417.17,1.9451,321.85,488.18,122.46,0.47624,100.13,0.20292,56.326,237.92,10.065,34.404,55.965,2.6139,1.3389,63.199,99.14,0.08905,514.6,0.028963,194.24,19.644,79.259,99.03,1689.5,KIRC
152.32,2.9237,98.016,214.45,13.445,1.4189,51.987,0.84346,26.665,262.8,7.2007,5.2422,14.55,1.9566,0.63267,10.99,22.466,0.017726,428.38,0.09812,64.464,17.187,297.52,51.548,1884.8,KIRC
333.48,2.8186,198.62,119.12,36.967,2.0073,55.958,0.3864,27.087,746.75,7.3737,10.346,45.881,2.6245,2.3465,26.893,30.493,0.018137,847.46,0.27353,102.46,18.394,78.789,19.984,4258.2,KIRC
476.9,1.8035,198.42,751.4,29.882,2.3857,56.719,0.45406,44.36,585.08,4.704,24.132,27.71,3.3813,0.10337,59.07,89.519,0.019694,511.52,0.043801,113.82,23.976,100.27,43.113,2002.2,KIRC
410.44,2.757,253.93,437.46,58.339,3.2349,42.596,0.83809,36.969,194.06,13.19,10.783,45.987,2.9898,0.24604,38.345,55.383,0.024671,392.41,1.0498,143,21.221,76.222,92.863,2117.8,KIRC
485.97,3.4499,256.34,365.16,62.071,0.70157,39.631,1.2319,38.542,996.33,9.6113,10.033,78.558,3.7659,0.4638,40.14,39.89,0.023253,696.09,0.16204,94.136,23.287,57.715,47.416,1975.6,KIRC
303.52,1.8677,180.84,122.51,16.016,0.83993,22.59,5.4724,18.149,26.998,9.4101,49.093,36.234,2.6234,0,18.09,55.056,0,177.53,0.20757,74.213,20.603,55.275,14.586,1112.2,KIRC
1498.4,2.2338,105.33,188.85,102.09,38.666,20.851,2.6648,13.277,79.646,6.3517,69.926,5.534,4.6755,0.40522,17.831,15.435,0.0052637,309.7,7.7077,87.005,26.642,65.385,12.176,741.49,KIRC
265.79,2.0367,265.58,515.3,57.929,0.52385,72.718,0.63478,38.378,598.24,6.5681,8.9959,37.269,2.4024,0.20275,29.514,85.568,0,789.83,0.10309,136.06,19.143,94.902,101.98,2403.4,KIRC
617.89,1.5519,139.98,200.38,78.195,0.41991,69.287,0.49567,18.709,384.97,5.6104,28.156,46.371,2.0632,0.75307,21.018,75.564,0.019684,822.81,0.10507,118.65,14.829,34.335,68.793,2605.3,KIRC
508.97,2.7998,40.987,129.2,59.004,1.3242,22.507,1.2155,23.027,983.94,8.0999,17.991,23.166,3.1013,11.091,15.551,35.485,0.017288,445.9,0.33493,93.257,15.216,164.88,20.356,2970.9,KIRC
438.89,3.9899,249.55,145.99,107.9,31.449,27.33,1.2796,33.119,84.668,5.4069,41.218,34.639,4.9107,20.987,23.822,11.004,0.43623,4097.9,7.9964,26.767,27.517,201.32,7.5116,661.24,KIRC
235.88,3.5,224.96,273.21,56.751,0.95815,33.312,0.18423,29.324,546.94,12.615,14.439,52.033,3.2726,1.4644,38.929,47.258,0,754.96,0.054094,108.33,23.723,80.984,94.314,1910,KIRC
558.93,1.6501,292.4,615.7,108.67,0.49358,49.429,0.15047,42.487,546.35,5.9594,28.049,42.841,2.6154,0.10304,52.332,84.14,0.055213,646.85,0.087323,194.5,20.054,84.449,57.831,2307.7,KIRC
380.41,2.7345,143.86,370.54,80.79,1.5255,80.661,0.42579,31.353,952.85,15.191,13.616,27.101,2.5736,0.50271,26.944,59.165,0.30678,386.75,0.16863,170.73,12.266,33.978,112.3,2297.3,KIRC
241.58,3.0033,187.72,181.03,36.956,3.0547,39.362,0.58324,43.463,771.74,9.615,8.1932,46.678,1.39,0.46227,21.891,42.372,1.1229,535.86,0.65128,103.36,10.285,40.89,54.739,2853.9,KIRC
353.6,3.0558,241.78,600.29,59.608,1.3871,93.669,0.64839,31.372,985.35,6.7595,23.36,43.857,2.4359,3.0456,40.694,61.135,0.15587,981.61,0.14051,104.07,16.902,97.562,93.646,3681.2,KIRC
549.92,2.4981,197.11,378.35,75.067,1.1506,82.366,0.23779,37.32,426.38,11.437,16.232,113.59,4.3108,0.28191,35.383,58.109,0.06486,429.07,3.2009,95.969,16.813,85.702,119.32,2892.2,KIRC
270.03,2.1341,189.17,499.3,91.505,1.5687,70.446,0.27436,29.263,563.69,10.751,23.48,24.746,2.3126,0.67887,35.622,81.904,0.043694,267.27,0.046646,172.96,23,62.952,123.11,2465.1,KIRC
282.38,1.7216,307.66,342.8,36.547,0.78786,13.589,0.9597,27.879,116.12,8.7211,40.236,87.813,2.9942,0.482,33.713,69.964,0.12976,1340.3,0.1628,110.93,23.773,47.519,78.43,4153.4,KIRC
757.93,2.3343,260.93,440.25,85.957,0.47877,58.262,0.076051,37.03,746.06,12.765,35.879,56.463,2.8128,0.41953,39.544,104.31,0.015503,350.47,0.20228,138.83,19.94,78.967,111.6,2334.9,KIRC
240.83,2.6117,134.99,203.37,58.922,3.8243,44.826,0.29603,31.701,630.01,18.017,23.253,24.379,2.4315,0.61904,32.675,80.232,0.49186,307.45,0.50254,98.256,12.223,39.233,81.35,2317.6,KIRC
341.61,3.078,200.69,218.48,35.436,1.057,38.816,1.0532,27.246,463.6,8.6205,11.693,23.054,1.8823,0.15076,27.726,31.985,0.18311,520.54,0.1448,129.71,16.421,75.295,67.049,1450.5,KIRC
99.388,3.4684,120.72,307.61,34.641,2.4732,47.2,0.46542,20.031,500.35,7.9731,8.7403,33.299,1.5747,0.91298,17.131,75.348,0,82.483,0.20096,100.04,11.793,42.89,32.779,4751.5,KIRC
316.13,3.8457,128.49,250,31.02,1.3814,29.18,0.45666,28.679,355.03,16.745,19.363,32.33,3.2439,2.332,24.028,45.544,0.15074,1019.6,1.1607,74.414,19.296,68.734,49.852,2279.7,KIRC
575.83,3.4755,200.77,347.24,66.414,1.6853,54.612,0.23312,41.65,911.06,10.045,11.09,66.611,2.5315,0.51831,41.228,73.903,0.29315,811.9,0.22145,115.92,16.074,111.72,103.93,2497.1,KIRC
351.5,2.9884,119.79,381.8,55.467,4.6161,53.443,0.35884,23.262,634.82,10.795,18.204,19.53,2.9675,1.517,20.716,39.407,0.32884,754.99,0.27463,121.66,17.457,65.303,78.786,2248.3,KIRC
646.09,1.8789,224.39,785.88,141.59,1.0496,72.709,0.76265,30.787,767.79,3.7874,24.371,27.631,3.4233,0.94296,33.618,97.1,0.35079,1540.7,0.21514,154.13,23.941,166.27,45.878,3681.1,KIRC
741.13,1.7594,149.33,337.21,51.062,1.3054,97.207,1.0125,51.503,1008.5,7.72,11.214,38.134,3.6212,0.31166,25.183,63.199,0.258,1872.4,0.25154,129.3,13.951,107.43,22.862,3633,KIRC
386.97,3.0905,94.262,505.62,58.474,9.0924,23.327,3.976,25.665,2004.9,14.647,19.021,18.124,2.347,12.007,25.758,22.473,0.21824,633.15,13.513,167.76,18.651,47.316,50.387,2459.3,KIRC
538.32,2.7406,242.82,366.67,120.92,1.1247,68.503,0.19409,42.605,429.36,14.534,28.818,49.326,3.1986,0.17664,44.903,82.34,0.1876,512.6,0.15172,95.265,14.103,58.452,127.44,1774.3,KIRC
331,2.126,102.29,192.37,26.001,0.99064,32.369,0.28684,18.121,1137.6,13.692,26.674,34.85,1.7899,5.7335,23.152,41.824,0.29551,865.91,0.35611,67.694,14.413,98.606,68.014,2561.9,KIRC
387.7,2.0907,78.223,407.36,47.709,0.81563,41.148,0.31935,19.582,1916.1,20.986,26.338,44.232,2.6428,0.9112,26.847,75.061,0.1736,526.74,0.13942,99.424,14.83,41.433,78.967,2520.9,KIRC
776.01,2.9549,165.88,275.63,75.947,1.8999,47.384,0.33391,60.966,278.94,9.4754,12.603,49.077,2.935,0.31164,38.004,73.226,0.61069,614.03,0.45651,98.487,14.678,86.702,110.59,3864,KIRC
376.06,2.4042,129.66,352.12,50.207,2.4826,35.906,0.26819,41.508,329.58,17.153,22.558,35.532,3.822,0.22957,37.96,71.12,0.26121,436.17,0.23958,178.23,16.824,94.919,123.69,2009.1,KIRC
416.35,3.7667,137.82,284.46,60.603,2.1483,42.411,0.89446,25.979,1184.2,21.987,25.113,26.216,3.1962,0.77871,26.487,50.752,0.64248,607.89,0.4002,87.307,19.472,74.2,155.31,2403,KIRC
252.48,1.8663,6.6709,66.294,8.612,6.4159,18.723,3.864,1.7826,52.826,17.336,30.275,0.72318,0.92156,0.23534,4.9415,12.435,1.2483,128.65,3.2272,47.008,17.748,45.043,10.041,1161.6,KIRC
230.52,1.6003,99.435,192.23,50.305,1.8495,48.089,0.28214,18.401,1001.7,14.471,18.636,23.557,2.1993,0.56907,17.546,53.445,0.37186,186.13,0.77338,88.44,10.301,66.32,66.662,2040.5,KIRC
421.53,2.0405,87.505,205.92,35.926,2.4276,39.373,0.34128,12.992,488.19,17.201,52.067,11.704,2.0811,1.1685,18.379,100.6,0.77918,339.79,0.54464,100.95,13.541,49.53,52.053,2145.2,KIRC
157.56,1.5494,71.621,200.89,104.51,0.53037,150.12,5.3383,13.658,1602.5,5.3072,40.999,22.881,1.5902,8.8673,28.527,127.21,0.098157,1227.6,0.13217,150.61,12.021,45.859,56.336,6522.7,KIRC
571.62,1.1142,147.05,695.91,56.985,0.78843,51.877,0.96786,35.792,181.83,12.188,55.236,35.614,2.9952,0.16315,43.626,89.64,0.23596,590,0.12983,129.24,19.324,60.412,61.941,1060.8,KIRC
192.66,2.0411,139.71,242.56,57.324,1.4688,39.756,0.27084,24.482,319.11,23.437,28.264,26.482,1.9557,0.3864,22.373,80.304,0.52289,210.33,0.25426,117.44,12.263,36.663,61.567,2982.6,KIRC
494.74,2.4738,86.882,296.2,32.399,1.0936,10.516,28.41,71.512,476.41,25.794,17.001,34.987,3.3883,0.21767,21.369,84.143,0.15551,1906.1,3.457,72.842,12.149,68.396,184.88,1823.3,KIRC
243.02,2.5116,193.54,238.21,100.86,7.6839,109.58,0.99511,66.447,850.73,3.6887,3.0568,164.03,2.5778,1.26,37.229,55.275,2.4723,505.02,1.7194,82.118,15.043,123.04,40.623,2979.3,KIRC
266.3,3.0798,203.85,176.33,39.99,0.94318,39.422,0.34606,23.515,348.73,14.602,10.611,32.275,3.0776,0.28136,31.105,32.581,0.19343,413.75,0.1732,138.87,17.408,57.221,114.73,1981.4,KIRC
92.184,3.9875,170.49,146.3,12.996,1.8757,23.337,0.5076,20.468,781.93,11.676,5.3391,29.723,2.1727,0.38089,22.773,22.157,0.46698,198.1,0.56986,57.688,15.601,44.809,42.593,2082.6,KIRC
269.34,2.9779,161.77,377.24,71.625,4.8173,30.598,0.31298,31.427,468.89,14.78,35.672,13.342,3.7962,1.2191,35.217,83.185,0.43012,257.87,0.27848,100.53,15.761,46.482,84.381,1498.2,KIRC
524.81,1.5075,160.38,605.17,71.445,0.86817,42.428,0.28279,25.086,824,9.1945,29.992,22.778,2.4945,0.19164,28.772,67.033,0.10569,184.5,0.14673,148.67,18.706,88.437,46.677,1670.5,KIRC
351.31,2.5975,132,242.36,57.841,2.9562,65.903,0.2832,30.627,858.34,18.863,43.655,38.566,2.5722,0.49283,32.884,77.26,0.43774,791.99,0.36873,94.133,14.846,44.736,82.165,2641.5,KIRC
268.78,1.5883,83.929,208.79,47.505,1.7107,72.749,0.85747,12.142,481.47,24.526,54.601,13.866,2.0447,0.81246,11.848,89.634,0.51449,238.41,0.49096,116.69,11.411,29.845,70.525,3072.7,KIRC
75.529,4.5779,20.386,89.83,36.335,1.7431,33.174,2.9814,20.386,4691.1,17.738,62.635,8.0683,2.2737,20.249,8.6922,23.986,0.48688,558.07,8.6978,108.13,10.36,71.076,29.338,4184.6,KIRC
245.11,1.8852,197.55,235.11,43.064,3.3319,114.41,0.80114,40.753,746.07,11.128,6.3931,48.859,3.1391,1.0742,24.511,45.811,1.0547,484.55,0.63003,194.87,17.316,61.158,46.682,2649.3,KIRC
281.82,2.714,79.793,171.01,46.198,0.9517,26.076,0.28754,48.13,2774.3,9.2518,3.8282,36.479,3.2425,1.1246,30.835,24.87,0.096008,387.44,3.1887,81.103,17.946,53.437,50.067,1787.6,KIRC
185.48,1.9876,112.11,173.14,29.095,2.9152,27.205,0.38174,20.767,447.45,21.971,19.724,27.936,2.9416,0.43376,24.415,47.289,0.35122,170.42,0.38189,81.062,16.611,39.574,101.59,1870.9,KIRC
639.56,1.6558,119.69,137.23,113.9,0.89434,28.608,4.6358,36.626,62.239,10.848,84.453,30.716,3.5129,0.18095,26.546,70.05,0.28441,487.9,0.17826,66.789,22.519,52.162,16.092,1567.7,KIRC
232.02,3.5335,96.312,445.95,27.663,2.9472,46.835,0.25393,28.139,926.8,12.88,13.924,14.613,1.6451,0.48989,32.05,69.736,0.33529,65.135,0.25467,111.65,12.26,61.954,52.795,2255,KIRC
193.5,2.1456,91.175,293.71,46.957,1.8351,80.298,0.15967,24.25,775.37,9.2484,5.3976,64.328,1.4854,2.3645,25.102,48.687,0.59564,251.82,0.444,159.96,11.123,61.204,85.722,4234.9,KIRC
416.82,2.5726,127.57,221.65,63.086,10.122,18.371,8.0467,21.152,1353.9,9.2093,15.567,21.492,3.1407,17.923,28.716,23.092,0.011956,777.76,12.973,88.699,21.554,72.477,99.509,2994.1,KIRC
180.2,2.1856,68.989,253.38,35.079,3.0475,67.303,7.7164,4.4663,919.06,11.115,53.232,45.847,0.98292,8.0795,12.832,103.83,0.99365,1032.7,1.6014,173.5,9.6843,120.21,30.88,8757.8,KIRC
120.13,3.7566,352.52,378.99,50.464,2.3522,41.748,1.217,50.689,338.38,10.705,11.347,41.963,2.4445,0.99502,40.782,52.782,0.23212,991.02,0.39795,126.98,15.656,85.014,93.041,3238.9,KIRC
701.77,2.2039,313.89,254.25,64.492,11.872,138.69,1.9049,49.01,626.33,5.8087,7.4333,62.968,2.5947,1.7413,41.589,56.422,3.8096,4745.6,2.3491,124.47,18.651,129.52,81.812,3048.2,KIRC
384.11,2.4779,251.77,540.81,48.532,0.71418,61.716,0.74455,29.474,542,14.695,31.381,38.035,3.7049,0.44188,33.71,65.191,0.15178,892.67,0.10982,100.3,20.446,139.39,115.21,2870,KIRC
421.25,2.0794,220.52,328.26,79.227,0.73501,39.634,0.53542,28.784,380.29,17.393,35.259,52.994,3.3181,0.41889,42.472,60.183,0.26113,580.93,0.12007,147.01,20.351,72.824,158.86,1824.4,KIRC
944.17,1.2863,134.58,683.36,54.221,0.72015,29.579,0.8549,30.265,518.12,12.941,25.666,27.319,2.3606,0.074419,32.553,66.223,0.041353,969.52,0.11037,247.56,16.157,48.511,104.21,3870,KIRC
316.89,2.359,154.91,204.64,32.153,27.065,15.216,25.777,18.281,2035.2,15.125,38.125,19.016,3.3997,6.3276,23.179,28.056,0.29976,624.25,13.867,78.293,25.061,88.583,73.091,1950.6,KIRC
52.315,10.165,188.17,33.445,13.438,1.7752,16.376,0.26911,27.001,187.49,13.661,1.4443,16.575,1.8901,1.6055,69.756,5.1095,0.0049871,199.5,0.18634,30.374,9.3745,55.49,11.768,3221.2,KIRC
231.57,3.2428,61.678,269.81,38.122,4.3795,23.863,0.38989,16.87,391.82,12.968,28.387,21.713,3.8241,0.39475,17.942,70.605,0.40701,162.25,0.47518,83.955,16.024,43.638,44.046,1755.8,KIRC
251.93,1.9381,160.72,136.26,51.595,1.3442,64.508,0.18952,22.758,196.97,18.542,25.313,24.137,1.5786,1.1987,28.128,63.055,0.30586,266.72,0.15849,80.042,17.313,111.06,90.287,2785.5,KIRC
455.77,2.9625,172.49,428.6,77.958,1.6306,48.952,0.41734,30.067,397.32,15.713,44.626,44.567,2.1843,0.4605,40.802,76.878,0.26253,1026.7,0.16556,211.53,18.636,72.588,105.91,1408.2,KIRC
450.04,2.2045,154.53,527.6,95.829,2.0423,64.617,0.46497,25.547,540.83,7.3658,21.795,17.334,2.3591,1.3824,34.331,82.72,0.12262,699.94,0.26732,108.1,16.826,79.862,57.831,2735.6,KIRC
554.19,2.9781,123.23,201.4,59.141,0.45832,79.613,0.72204,32.532,747.35,8.5945,14.888,60.736,3.2529,0.34336,36.163,59.133,0.10666,1065.7,0.78122,93.922,20.225,105.77,115.44,2342.2,KIRC
302.48,2.1858,270.27,605.99,83.489,0.75315,56.037,1.5452,21.002,1441,11.421,25.987,32.207,2.0446,2.9118,34.205,93.787,0.051639,925.81,0.12251,114.23,24.349,69.823,47.706,5240.6,KIRC
482.64,4.1759,145.72,190.79,36.958,17.447,17.524,43.501,20.784,1301.3,15.308,15.82,20.25,2.9054,21.146,29.008,17.515,0.053029,217.84,14.583,69.592,19.877,80.285,91.573,2300.4,KIRC
390.99,1.2124,121.36,342.64,94.194,0.46862,175.38,0.95506,34.575,574.11,5.5771,11.974,54.381,2.4121,5.0856,12.729,66.182,0.049602,1241.5,1.4415,166.51,14.183,57.979,26.97,4723.9,KIRC
286.29,2.7328,264.45,460.56,59.678,0.41444,32.461,0.33355,40.183,466.27,12.981,8.5368,63.758,3.1187,0.15588,40.573,32.858,0.052754,274.2,0.083434,127,19.829,68.094,108.87,1747.8,KIRC
349.27,2.8488,231,373.53,66.182,4.0879,32.32,0.38311,30.023,375.45,9.2643,8.9433,72.613,3.3552,0.46985,40.491,38.691,0.63026,616.69,0.46318,121.72,19.138,96.204,120.08,1296.4,KIRC
245.74,4.0603,154.36,176.23,30.515,6.837,17.588,4.7772,24.643,893.79,14.647,17.83,23.53,2.9824,11.42,25.521,14.288,0.21126,294.52,8.8226,91.189,22.384,59.484,34.867,1934.2,KIRC
611.33,1.6833,244.48,403.65,104.87,0.94141,83.732,0.64758,27.909,636.36,5.2044,15.959,63.938,2.3976,0.78837,40.62,68.027,0.039603,665.61,0.078293,119.34,15.359,70.325,93.294,2780.2,KIRC
276.8,2.4378,84.677,298.63,33.084,2.2635,33.434,0.16181,28.515,99.855,7.9635,11.407,25.165,3.3076,1.2418,19.472,42.514,0.11943,530.83,5.1336,58.792,20.392,121.59,33.249,1273.3,KIRC
156.49,2.0293,92.289,43.112,26.1,1.4676,61.285,0.16995,27.831,1165,3.3408,1.5398,110.52,0.76932,1.0086,20.382,29.974,0.28062,1151.4,2.0033,30.077,7.4181,58.754,27.611,1223.4,KIRC
346.56,2.121,181.55,421.52,45.447,0.91192,64.349,0.5027,38.119,693.07,8.2474,10.353,31.603,2.368,1.2622,40.932,55.646,0.12707,637.06,0.13857,204.83,18.215,86.065,129.57,3238,KIRC
721.34,1.6756,182.46,309.28,53.921,0.61724,47.916,0.65603,41.837,1111.7,12.382,7.4723,54.581,2.1573,0.25094,28.064,53.527,0.077525,1276.9,0.10345,117.03,18.143,49.388,146.62,3164.1,KIRC
335.54,2.8586,147.27,270.97,50.769,4.1552,81.495,0.95449,36.461,585.81,12.64,10.856,46.691,2.3171,2.3029,21.853,59.355,0.36482,531.41,1.0055,144.98,15.891,52.727,41.867,2835.9,KIRC
490.65,2.486,272.14,402.1,59.211,0.55428,70.516,0.71929,47.608,696.65,8.4314,15.172,44.973,2.7777,0.27628,47.771,65.503,0.091642,1670.5,0.096161,93.886,15.654,76.325,76.945,2914.6,KIRC
325.3,0.84186,240.78,611.31,142.12,0.56283,68.644,0.40108,27.432,825.7,4.4925,21.254,62.399,1.9647,0.38371,53.942,103.87,0.0096188,380.29,0.039933,88.827,16.792,77.795,27.962,2579.6,KIRC
333.85,1.7035,81.001,337.39,46.094,0.35265,82.174,0.24957,17.485,934.26,11.426,15.002,44.791,1.5267,0.46076,14.619,50.002,0.10973,388.68,0.26327,83.993,9.7189,28.673,46.736,3551.9,KIRC
278.43,2.4712,229.51,420.38,52.036,0.31216,54.637,0.44085,32.129,391.25,14.514,13.181,62.219,2.8127,0.16231,41.397,52.535,0,166.89,0.091697,152.82,21.893,59.183,105.49,1750.9,KIRC
427.84,1.4403,132.46,507.3,114.56,0.55969,88.389,0.2644,28.184,458.42,4.6395,21.313,33.633,1.6804,0.51691,36.193,110.57,0.009981,385.8,0.082874,123.15,11.18,41.039,47.301,2992,KIRC
288.25,2.3127,157.13,263.86,78,0.6211,81.078,0.19469,24.087,852,13.134,10.615,102.5,2.8118,0.28526,25.306,58.306,0.13408,338.25,0.26719,151.46,15.738,39.674,99.403,3094.8,KIRC
377.19,2.0024,181.81,254.37,72.895,0.53524,73.355,1.1357,32.552,483.76,10.256,13.357,80.442,2.6547,0.13269,35.239,50.532,0.074842,851.13,0.15388,86.564,13.467,62.269,130.32,2881.2,KIRC
358.33,2.1818,288.6,571.11,117.95,0.34225,48.019,3.5025,43.431,728.5,6.0196,16.275,48.475,3.6526,0.25237,63.706,53.824,0.015454,1081.4,0.070271,109.14,17.687,58.694,51.171,1743.9,KIRC
484.65,2.3176,144.52,504.74,83.243,0.16231,69.08,0.26127,31.923,719.38,9.9221,21.412,77.173,2.0578,0.10035,31.246,48.948,0.051211,1696.9,0.1063,110.66,18.031,33.187,66.051,1903.7,KIRC
